episode,total_reward,length,termination_reason,final_element_count,final_resource_usage,refine_count,coarsen_count,no_change_count,refine_pct,coarsen_pct,no_change_pct
1,-1991.403417988564,44,Budget exceeded (pre-action),0,0,20,12,12,0.45454545454545453,0.2727272727272727,0.2727272727272727
2,-989.0734148104675,55,Budget exceeded (pre-action),0,0,16,18,21,0.2909090909090909,0.32727272727272727,0.38181818181818183
3,-1407.2672417826834,94,Budget exceeded (pre-action),0,0,25,35,34,0.26595744680851063,0.3723404255319149,0.3617021276595745
4,-1108.7561878205743,49,Budget exceeded (pre-action),0,0,19,15,15,0.3877551020408163,0.30612244897959184,0.30612244897959184
5,-1845.0364231681851,37,Budget exceeded (pre-action),0,0,16,8,13,0.43243243243243246,0.21621621621621623,0.35135135135135137
6,-2051.2061326652765,64,Budget exceeded (post-adapt),0,0,22,21,21,0.34375,0.328125,0.328125
7,-1407.0523249572143,83,Budget exceeded (pre-action),0,0,22,30,31,0.26506024096385544,0.3614457831325301,0.37349397590361444
8,-2035.2913390994072,90,Budget exceeded (post-adapt),0,0,24,37,29,0.26666666666666666,0.4111111111111111,0.32222222222222224
9,-1210.1439670990221,72,Budget exceeded (post-adapt),0,0,19,26,27,0.2638888888888889,0.3611111111111111,0.375
10,-2048.8240262164654,70,Budget exceeded (pre-action),0,0,20,26,24,0.2857142857142857,0.37142857142857144,0.34285714285714286
11,-1388.5455811710563,84,Budget exceeded (pre-action),0,0,26,35,23,0.30952380952380953,0.4166666666666667,0.27380952380952384
12,-1448.1556743085384,66,Budget exceeded (pre-action),0,0,19,30,17,0.2878787878787879,0.45454545454545453,0.25757575757575757
13,-1260.8816000185907,37,Budget exceeded (pre-action),0,0,14,13,10,0.3783783783783784,0.35135135135135137,0.2702702702702703
14,-2001.2142582696158,76,Budget exceeded (pre-action),0,0,20,30,26,0.2631578947368421,0.39473684210526316,0.34210526315789475
15,-1880.1387985997026,68,Budget exceeded (pre-action),0,0,19,31,18,0.27941176470588236,0.45588235294117646,0.2647058823529412
16,-1366.953440649202,101,Budget exceeded (pre-action),0,0,22,46,33,0.21782178217821782,0.45544554455445546,0.32673267326732675
