timestep,action,mapped_action,reward,resource_usage,element_count,budget_proximity,took_timestep,episode
1,2,1,-10.030577,0.0625,5,0.125,0,0
2,2,1,22.443157,0.0875,7,0.175,0,0
3,1,0,0.0,0.0875,7,0.175,0,0
4,0,-1,-0.0,0.0875,7,0.175,0,0
5,1,0,0.0,0.0875,7,0.175,0,0
6,0,-1,-0.0,0.0875,7,0.175,0,0
7,1,0,0.0,0.0875,7,0.175,0,0
8,2,1,-10.030659,0.1,8,0.2,0,0
9,2,1,-10.031212,0.1125,9,0.225,0,0
10,0,-1,-0.0,0.1125,9,0.225,0,0
11,2,1,17.980461,0.1375,11,0.275,0,0
12,2,1,-10.09371,0.175,14,0.35,0,0
13,1,0,0.0,0.175,14,0.35,0,0
14,1,0,0.0,0.175,14,0.35,0,0
15,0,-1,-0.0,0.175,14,0.35,0,0
16,0,-1,-0.0,0.175,14,0.35,0,0
17,0,-1,-0.0,0.175,14,0.35,0,0
18,1,0,0.0,0.175,14,0.35,0,0
19,0,-1,-0.0,0.175,14,0.35,0,0
20,1,0,0.0,0.175,14,0.35,0,0
21,1,0,0.0,0.175,14,0.35,0,0
22,1,0,0.0,0.175,14,0.35,0,0
23,1,0,0.0,0.175,14,0.35,0,0
24,2,1,16.54655,0.2,16,0.4,0,0
25,0,-1,0.031211887,0.1875,15,0.375,0,0
26,1,0,0.0,0.1875,15,0.375,0,0
27,2,1,22.456682,0.2,16,0.4,0,0
28,1,0,0.0,0.2,16,0.4,0,0
29,1,0,0.0,0.2,16,0.4,0,0
30,0,-1,-0.0,0.2,16,0.4,0,0
31,1,0,0.0,0.2,16,0.4,0,0
32,0,-1,-0.0,0.2,16,0.4,0,0
33,0,-1,-32.45668,0.1875,15,0.375,0,0
34,1,0,0.0,0.1875,15,0.375,0,0
35,2,1,-10.031244,0.2,16,0.4,0,0
36,2,1,-10.031249,0.2125,17,0.425,0,0
37,0,-1,0.030658558,0.2,16,0.4,0,0
38,1,0,0.0,0.2,16,0.4,0,0
39,0,-1,0.031249333,0.1875,15,0.375,0,0
40,2,1,-10.093153,0.225,18,0.45,0,0
41,2,1,-10.031249,0.2375,19,0.475,0,0
42,0,-1,0.031243911,0.225,18,0.45,0,0
43,0,-1,0.030658558,0.2125,17,0.425,0,0
44,1,0,0.0,0.2125,17,0.425,0,0
45,0,-1,-0.0,0.2125,17,0.425,0,0
46,0,-1,-0.0,0.2125,17,0.425,0,0
47,0,-1,0.031249383,0.2,16,0.4,0,0
48,2,1,-10.031249,0.2125,17,0.425,0,0
49,1,0,0.0,0.2125,17,0.425,0,0
50,0,-1,0.031249795,0.2,16,0.4,0,0
51,2,1,15.232596,0.2125,17,0.425,0,0
52,2,1,-10.03125,0.225,18,0.45,0,0
53,1,0,0.0,0.225,18,0.45,0,0
54,2,1,-10.03125,0.2375,19,0.475,0,0
55,1,0,0.0,0.2375,19,0.475,0,0
56,1,0,0.0,0.2375,19,0.475,0,0
57,1,0,0.0,0.2375,19,0.475,0,0
58,2,1,-10.093152,0.275,22,0.55,0,0
59,2,1,-10.031249,0.2875,23,0.575,0,0
60,1,0,0.0,0.2875,23,0.575,0,0
61,1,0,0.0,0.2875,23,0.575,0,0
62,0,-1,0.031249646,0.275,22,0.55,0,0
63,1,0,0.0,0.275,22,0.55,0,0
64,2,1,-10.031249,0.2875,23,0.575,0,0
65,1,0,0.0,0.2875,23,0.575,0,0
66,2,1,-10.03125,0.3,24,0.6,0,0
67,2,1,-10.03125,0.3125,25,0.625,0,0
68,1,0,0.0,0.3125,25,0.625,0,0
69,2,1,-10.093711,0.35,28,0.7,0,0
70,1,0,0.0,0.35,28,0.7,0,0
71,1,0,0.0,0.35,28,0.7,0,0
72,1,0,0.0,0.35,28,0.7,0,0
73,2,1,-10.03125,0.3625,29,0.725,0,0
74,1,0,0.0,0.3625,29,0.725,0,0
75,1,0,0.0,0.3625,29,0.725,0,0
76,2,1,22.59679,0.425,34,0.85,0,0
77,2,1,-10.03125,0.4375,35,0.875,0,0
78,1,0,0.0,0.4375,35,0.875,0,0
79,1,0,0.0,0.4375,35,0.875,0,0
80,1,0,0.0,0.4375,35,0.875,0,0
81,1,0,0.0,0.4375,35,0.875,0,0
82,0,-1,-0.0005340631,0.4375,35,0.875,0,0
83,1,0,0.0,0.4375,35,0.875,0,0
84,1,0,0.0,0.4375,35,0.875,0,0
85,1,0,0.0,0.4375,35,0.875,0,0
86,1,0,0.0,0.4375,35,0.875,0,0
87,2,1,-10.0625,0.4625,37,0.925,0,0
88,2,1,-10.03125,0.475,38,0.95,0,0
89,0,-1,0.031249994,0.4625,37,0.925,0,0
90,1,0,0.0,0.4625,37,0.925,0,0
91,1,0,0.0,0.4625,37,0.925,0,0
92,2,1,-10.03125,0.475,38,0.95,0,0
93,1,0,0.0,0.475,38,0.95,0,0
94,2,1,-10.03125,0.4875,39,0.975,0,0
95,0,-1,-0.0,0.4875,39,0.975,0,0
96,0,-1,0.031249935,0.475,38,0.95,0,0
97,1,0,0.0,0.475,38,0.95,0,0
98,2,1,-10.03125,0.4875,39,0.975,0,0
99,2,1,-1000.0,0.0,0,0.0,0,0
100,1,0,0.0,0.05,4,0.1,0,1
101,2,1,-10.030577,0.0625,5,0.125,0,1
102,1,0,0.0,0.0625,5,0.125,0,1
103,2,1,22.443157,0.0875,7,0.175,0,1
104,0,-1,0.031083481,0.075,6,0.15,0,1
105,2,1,18.011711,0.0875,7,0.175,0,1
106,2,1,-10.031219,0.1,8,0.2,0,1
107,0,-1,-28.011711,0.0875,7,0.175,0,1
108,2,1,18.011711,0.1,8,0.2,0,1
109,1,0,0.0,0.1,8,0.2,0,1
110,0,-1,0.031218791,0.0875,7,0.175,0,1
111,1,0,0.0,0.0875,7,0.175,0,1
112,2,1,-10.031083,0.1,8,0.2,0,1
113,0,-1,0.031083481,0.0875,7,0.175,0,1
114,1,0,0.0,0.0875,7,0.175,0,1
115,2,1,16.54655,0.1125,9,0.225,0,1
116,1,0,0.0,0.1125,9,0.225,0,1
117,0,-1,-0.0,0.1125,9,0.225,0,1
118,1,0,0.0,0.1125,9,0.225,0,1
119,1,0,0.0,0.1125,9,0.225,0,1
120,0,-1,-0.0,0.1125,9,0.225,0,1
121,0,-1,-0.0,0.1125,9,0.225,0,1
122,0,-1,-0.0,0.1125,9,0.225,0,1
123,1,0,0.0,0.1125,9,0.225,0,1
124,1,0,0.0,0.1125,9,0.225,0,1
125,2,1,22.456682,0.125,10,0.25,0,1
126,0,-1,-0.0,0.125,10,0.25,0,1
127,1,0,0.0,0.125,10,0.25,0,1
128,2,1,18.19459,0.15,12,0.3,0,1
129,0,-1,-28.22584,0.1375,11,0.275,0,1
130,0,-1,-0.0,0.1375,11,0.275,0,1
131,0,-1,-0.0,0.1375,11,0.275,0,1
132,1,0,0.0,0.1375,11,0.275,0,1
133,1,0,0.0,0.1375,11,0.275,0,1
134,1,0,0.0,0.1375,11,0.275,0,1
135,2,1,21.201862,0.175,14,0.35,0,1
136,1,0,0.0,0.175,14,0.35,0,1
137,1,0,0.0,0.175,14,0.35,0,1
138,2,1,-10.031084,0.1875,15,0.375,0,1
139,2,1,-10.031219,0.2,16,0.4,0,1
140,2,1,-10.031244,0.2125,17,0.425,0,1
141,2,1,18.452639,0.2375,19,0.475,0,1
142,1,0,0.0,0.2375,19,0.475,0,1
143,2,1,14.1805105,0.25,20,0.5,0,1
144,1,0,0.0,0.25,20,0.5,0,1
145,2,1,11.91453,0.2625,21,0.525,0,1
146,1,0,0.0,0.2625,21,0.525,0,1
147,0,-1,-0.0012538608,0.2625,21,0.525,1,1
148,2,1,-10.031212,0.275,22,0.55,0,1
149,1,0,0.0,0.275,22,0.55,0,1
150,2,1,-10.031245,0.2875,23,0.575,0,1
151,2,1,-10.062493,0.3125,25,0.625,0,1
152,1,0,0.0,0.3125,25,0.625,0,1
153,2,1,8.387131,0.325,26,0.65,0,1
154,2,1,6.30409,0.3375,27,0.675,0,1
155,1,0,0.0,0.3375,27,0.675,0,1
156,0,-1,-24.206654,0.325,26,0.65,0,1
157,0,-1,-0.0,0.325,26,0.65,0,1
158,0,-1,-0.0,0.325,26,0.65,0,1
159,1,0,0.0,0.325,26,0.65,0,1
160,0,-1,-1.0761753,0.325,26,0.65,0,1
161,2,1,12.304837,0.35,28,0.7,0,1
162,0,-1,-0.0,0.35,28,0.7,0,1
163,0,-1,-3.5313974e-12,0.35,28,0.7,0,1
164,0,-1,-0.0,0.35,28,0.7,0,1
165,2,1,-9.962499,0.3625,29,0.725,0,1
166,1,0,0.0,0.3625,29,0.725,0,1
167,2,1,-10.0625,0.3875,31,0.775,0,1
168,1,0,0.0,0.3875,31,0.775,0,1
169,2,1,14.267834,0.4125,33,0.825,0,1
170,1,0,0.0,0.4125,33,0.825,0,1
171,1,0,0.0,0.4125,33,0.825,0,1
172,2,1,9.977225,0.425,34,0.85,0,1
173,2,1,-10.03125,0.4375,35,0.875,0,1
174,0,-1,-17.863142,0.4375,35,0.875,0,1
175,2,1,-9.9235935,0.4625,37,0.925,0,1
176,0,-1,0.026026335,0.45,36,0.9,0,1
177,2,1,4.90089,0.475,38,0.95,0,1
178,1,0,0.0,0.475,38,0.95,0,1
179,1,0,0.0,0.475,38,0.95,0,1
180,1,0,0.0,0.475,38,0.95,0,1
181,0,-1,-0.01982366,0.475,38,0.95,0,1
182,2,1,-1000.0,0.0,0,0.0,0,1
183,1,0,0.0,0.05,4,0.1,0,2
184,1,0,0.0,0.05,4,0.1,0,2
185,1,0,0.0,0.05,4,0.1,0,2
186,2,1,22.474407,0.0625,5,0.125,0,2
187,0,-1,-32.474407,0.05,4,0.1,0,2
188,1,0,0.0,0.05,4,0.1,0,2
189,1,0,0.0,0.05,4,0.1,0,2
190,2,1,-10.030659,0.0625,5,0.125,0,2
191,1,0,0.0,0.0625,5,0.125,0,2
192,2,1,22.474407,0.075,6,0.15,0,2
193,0,-1,0.030658558,0.0625,5,0.125,0,2
194,0,-1,-0.0,0.0625,5,0.125,0,2
195,0,-1,-0.0,0.0625,5,0.125,0,2
196,1,0,0.0,0.0625,5,0.125,0,2
197,1,0,0.0,0.0625,5,0.125,0,2
198,0,-1,-0.0,0.0625,5,0.125,0,2
199,2,1,-10.030659,0.075,6,0.15,0,2
200,1,0,0.0,0.075,6,0.15,0,2
201,2,1,22.425432,0.1,8,0.2,0,2
202,1,0,0.0,0.1,8,0.2,0,2
203,2,1,18.19459,0.125,10,0.25,0,2
204,1,0,0.0,0.125,10,0.25,0,2
205,1,0,0.0,0.125,10,0.25,0,2
206,0,-1,-0.0040504737,0.125,10,0.25,0,2
207,2,1,16.530056,0.1375,11,0.275,1,2
208,1,0,0.0,0.1375,11,0.275,0,2
209,0,-1,-32.4758,0.125,10,0.25,0,2
210,1,0,0.0,0.125,10,0.25,0,2
211,0,-1,-0.0,0.125,10,0.25,0,2
212,2,1,22.640907,0.175,14,0.35,0,2
213,1,0,0.0,0.175,14,0.35,0,2
214,2,1,21.25983,0.1875,15,0.375,0,2
215,2,1,8.391538,0.2,16,0.4,0,2
216,0,-1,-18.391537,0.1875,15,0.375,0,2
217,1,0,0.0,0.1875,15,0.375,0,2
218,1,0,0.0,0.1875,15,0.375,0,2
219,2,1,18.46362,0.2,16,0.4,0,2
220,1,0,0.0,0.2,16,0.4,0,2
221,1,0,0.0,0.2,16,0.4,0,2
222,0,-1,-31.25983,0.1875,15,0.375,0,2
223,1,0,0.0,0.1875,15,0.375,0,2
224,1,0,0.0,0.1875,15,0.375,0,2
225,1,0,0.0,0.1875,15,0.375,0,2
226,1,0,0.0,0.1875,15,0.375,0,2
227,1,0,0.0,0.1875,15,0.375,0,2
