timestep,action,mapped_action,reward,resource_usage,element_count,budget_proximity,took_timestep,episode
1,0,-1,-0.0,0.16,4,0.16,0,0
2,2,1,28.346605,0.2,5,0.2,0,0
3,0,-1,-0.0,0.2,5,0.2,0,0
4,1,0,0.0,0.2,5,0.2,0,0
5,1,0,0.0,0.2,5,0.2,0,0
6,0,-1,-0.0,0.2,5,0.2,0,0
7,2,1,-4.278687,0.24,6,0.24,0,0
8,1,0,0.0,0.24,6,0.24,0,0
9,1,0,0.0,0.24,6,0.24,0,0
10,2,1,-4.515744,0.28,7,0.28,0,0
11,2,1,-4.8478045,0.32,8,0.32,0,0
12,2,1,-5.2804523,0.36,9,0.36,0,0
13,2,1,22.427462,0.4,10,0.4,0,0
14,0,-1,-0.0,0.4,10,0.4,0,0
15,0,-1,-0.0,0.4,10,0.4,0,0
16,2,1,10.354144,0.52,13,0.52,0,0
17,2,1,16.63929,0.56,14,0.56,0,0
18,2,1,-0.80566543,0.64,16,0.64,0,0
19,1,0,0.0,0.64,16,0.64,0,0
20,1,0,0.0,0.64,16,0.64,0,0
21,2,1,-17.735773,0.68,17,0.68,0,0
22,0,-1,-0.06775084,0.68,17,0.68,0,0
23,1,0,0.0,0.68,17,0.68,0,0
24,2,1,5.8215265,0.72,18,0.72,0,0
25,1,0,0.0,0.72,18,0.72,0,0
26,2,1,-2.054947,0.76,19,0.76,0,0
27,1,0,0.0,0.76,19,0.76,0,0
28,1,0,0.0,0.76,19,0.76,0,0
29,2,1,-15.376958,0.8,20,0.8,1,0
30,1,0,0.0,0.8,20,0.8,0,0
31,1,0,0.0,0.8,20,0.8,0,0
32,2,1,-36.897095,0.84,21,0.84,0,0
33,0,-1,-0.0,0.84,21,0.84,1,0
34,0,-1,85.525,0.8,20,0.8,0,0
35,2,1,-62.803253,0.84,21,0.84,0,0
36,0,-1,-0.0,0.84,21,0.84,0,0
37,0,-1,-0.0,0.84,21,0.84,0,0
38,2,1,-907.0403,0.96,24,0.96,0,0
39,1,0,0.0,0.96,24,0.96,0,0
40,2,1,-1000.0,0.0,0,0.0,0,0
41,0,-1,-0.0,0.16,4,0.16,0,1
42,1,0,0.0,0.16,4,0.16,0,1
43,1,0,0.0,0.16,4,0.16,0,1
44,2,1,-4.1406527,0.2,5,0.2,0,1
45,0,-1,-0.0,0.2,5,0.2,0,1
46,0,-1,-0.0,0.2,5,0.2,0,1
47,1,0,0.0,0.2,5,0.2,0,1
48,0,-1,6.2116523,0.16,4,0.16,0,1
49,2,1,-4.1407347,0.2,5,0.2,0,1
50,2,1,28.208652,0.24,6,0.24,0,1
51,1,0,0.0,0.24,6,0.24,0,1
52,1,0,0.0,0.24,6,0.24,0,1
53,2,1,-4.515744,0.28,7,0.28,0,1
54,2,1,-4.8479323,0.32,8,0.32,0,1
55,1,0,0.0,0.32,8,0.32,0,1
56,1,0,0.0,0.32,8,0.32,0,1
57,0,-1,-8.97201,0.28,7,0.28,1,1
58,0,-1,-0.0,0.28,7,0.28,0,1
59,1,0,0.0,0.28,7,0.28,0,1
60,0,-1,-0.0,0.28,7,0.28,0,1
61,0,-1,-7.3481,0.24,6,0.24,0,1
62,1,0,0.0,0.24,6,0.24,0,1
63,1,0,0.0,0.24,6,0.24,0,1
64,2,1,15.3196945,0.28,7,0.28,0,1
65,0,-1,-3.1434295,0.24,6,0.24,0,1
66,0,-1,-0.0,0.24,6,0.24,0,1
67,2,1,22.555727,0.28,7,0.28,0,1
68,0,-1,-6.7614455,0.24,6,0.24,0,1
69,1,0,0.0,0.24,6,0.24,0,1
