timestep,action,mapped_action,reward,resource_usage,element_count,budget_proximity,took_timestep,episode
1,2,1,-4.1407347,0.2,5,0.2,0,0
2,0,-1,-0.0,0.2,5,0.2,0,0
3,0,-1,-0.0,0.2,5,0.2,0,0
4,2,1,28.208652,0.24,6,0.24,0,0
5,0,-1,-0.0,0.24,6,0.24,0,0
6,2,1,-4.51638,0.28,7,0.28,0,0
7,1,0,0.0,0.28,7,0.28,1,0
8,1,0,0.0,0.28,7,0.28,0,0
9,1,0,0.0,0.28,7,0.28,0,0
10,0,-1,-0.0,0.28,7,0.28,0,0
11,2,1,18.033695,0.32,8,0.32,0,0
12,0,-1,-0.0,0.32,8,0.32,0,0
13,1,0,0.0,0.32,8,0.32,0,0
14,1,0,0.0,0.32,8,0.32,1,0
15,2,1,18.183521,0.36,9,0.36,0,0
16,0,-1,-0.0,0.36,9,0.36,0,0
17,2,1,26.647781,0.4,10,0.4,0,0
18,2,1,-16.093706,0.6,15,0.6,0,0
19,0,-1,-8.531662,0.56,14,0.56,0,0
20,1,0,0.0,0.56,14,0.56,0,0
21,0,-1,-36.22217,0.6,15,0.6,0,0
22,0,-1,-12.64834,0.56,14,0.56,0,0
23,1,0,0.0,0.56,14,0.56,0,0
24,0,-1,-22.555393,0.52,13,0.52,0,0
25,0,-1,-34.357273,0.56,14,0.56,1,0
26,0,-1,-0.0,0.56,14,0.56,0,0
27,0,-1,-10.404783,0.52,13,0.52,1,0
28,2,1,10.757926,0.6,15,0.6,0,0
29,1,0,0.0,0.6,15,0.6,1,0
30,2,1,8.272828,0.64,16,0.64,0,0
31,0,-1,-4.231972,0.6,15,0.6,0,0
32,0,-1,-10.772439,0.56,14,0.56,0,0
33,2,1,4.540499,0.6,15,0.6,0,0
34,1,0,0.0,0.6,15,0.6,0,0
35,2,1,-3.6686149,0.68,17,0.68,0,0
36,0,-1,3.8345368,0.64,16,0.64,0,0
37,0,-1,-14.362776,0.6,15,0.6,0,0
38,1,0,0.0,0.6,15,0.6,0,0
39,1,0,0.0,0.6,15,0.6,0,0
40,1,0,0.0,0.6,15,0.6,0,0
41,1,0,0.0,0.6,15,0.6,0,0
42,2,1,-11.374938,0.68,17,0.68,0,0
43,1,0,0.0,0.68,17,0.68,0,0
44,0,-1,-0.0,0.68,17,0.68,0,0
45,2,1,-7.8706956,0.72,18,0.72,0,0
46,1,0,0.0,0.72,18,0.72,0,0
47,1,0,0.0,0.72,18,0.72,0,0
48,1,0,0.0,0.72,18,0.72,0,0
49,0,-1,2.259757,0.68,17,0.68,0,0
50,0,-1,-0.0,0.68,17,0.68,0,0
51,1,0,0.0,0.68,17,0.68,0,0
52,2,1,-38.731117,0.76,19,0.76,1,0
53,1,0,0.0,0.76,19,0.76,0,0
54,2,1,-73.711525,0.84,21,0.84,0,0
55,1,0,0.0,0.84,21,0.84,0,0
56,1,0,0.0,0.84,21,0.84,0,0
57,2,1,-281.81372,0.92,23,0.92,0,0
58,1,0,0.0,0.92,23,0.92,0,0
59,0,-1,184.47516,0.88,22,0.88,0,0
60,0,-1,-0.23252916,0.88,22,0.88,0,0
61,2,1,-805.27747,0.96,24,0.96,0,0
62,1,0,0.0,0.96,24,0.96,0,0
63,1,0,0.0,0.96,24,0.96,0,0
64,2,1,22.732885,1.0,25,1.0,0,0
65,2,1,-1000.0,0.0,0,0.0,0,0
66,0,-1,-0.0,0.16,4,0.16,0,1
67,2,1,28.364332,0.2,5,0.2,1,1
68,1,0,0.0,0.2,5,0.2,0,1
69,2,1,23.855509,0.28,7,0.28,0,1
70,2,1,21.143896,0.36,9,0.36,0,1
71,2,1,15.718284,0.44,11,0.44,0,1
72,0,-1,-21.272655,0.4,10,0.4,0,1
73,0,-1,-20.814573,0.36,9,0.36,0,1
74,2,1,9.379504,0.48,12,0.48,0,1
75,0,-1,-21.300934,0.44,11,0.44,0,1
76,0,-1,-0.0,0.44,11,0.44,0,1
77,1,0,0.0,0.44,11,0.44,0,1
78,1,0,0.0,0.44,11,0.44,0,1
79,1,0,0.0,0.44,11,0.44,0,1
80,0,-1,-0.0,0.44,11,0.44,0,1
81,0,-1,-22.385315,0.4,10,0.4,0,1
82,1,0,0.0,0.4,10,0.4,0,1
83,0,-1,-25.344189,0.36,9,0.36,0,1
84,2,1,16.151663,0.44,11,0.44,0,1
85,1,0,0.0,0.44,11,0.44,0,1
86,0,-1,-24.680477,0.4,10,0.4,0,1
87,1,0,0.0,0.4,10,0.4,0,1
88,0,-1,-0.00041299974,0.4,10,0.4,0,1
89,1,0,0.0,0.4,10,0.4,0,1
90,0,-1,-21.963842,0.36,9,0.36,0,1
91,2,1,15.694987,0.4,10,0.4,0,1
92,1,0,0.0,0.4,10,0.4,1,1
93,1,0,0.0,0.4,10,0.4,0,1
94,1,0,0.0,0.4,10,0.4,0,1
95,0,-1,-26.791748,0.36,9,0.36,0,1
96,0,-1,-0.0,0.36,9,0.36,0,1
97,1,0,0.0,0.36,9,0.36,0,1
98,0,-1,-18.567915,0.32,8,0.32,0,1
99,1,0,0.0,0.32,8,0.32,0,1
100,2,1,21.57458,0.4,10,0.4,0,1
101,0,-1,-21.998083,0.36,9,0.36,0,1
102,2,1,22.414091,0.4,10,0.4,0,1
103,1,0,0.0,0.4,10,0.4,0,1
104,0,-1,-23.987028,0.4,10,0.4,0,1
105,2,1,15.741106,0.44,11,0.44,0,1
106,0,-1,-34.700333,0.48,12,0.48,0,1
107,2,1,8.346986,0.56,14,0.56,0,1
108,2,1,-1.3437827,0.64,16,0.64,0,1
109,1,0,0.0,0.64,16,0.64,0,1
110,2,1,0.6564407,0.68,17,0.68,0,1
111,2,1,8.417423,0.72,18,0.72,0,1
112,2,1,-42.51917,0.8,20,0.8,0,1
113,2,1,-40.90714,0.84,21,0.84,0,1
114,1,0,0.0,0.84,21,0.84,0,1
115,2,1,-919.2,0.96,24,0.96,0,1
116,1,0,0.0,0.96,24,0.96,1,1
117,1,0,0.0,0.96,24,0.96,0,1
118,1,0,0.0,0.96,24,0.96,0,1
119,0,-1,-0.0,0.96,24,0.96,0,1
120,2,1,18.83224,1.0,25,1.0,0,1
121,2,1,-1000.0,0.0,0,0.0,0,1
122,2,1,28.346605,0.2,5,0.2,0,2
123,2,1,23.968313,0.28,7,0.28,0,2
124,2,1,18.128635,0.36,9,0.36,0,2
125,2,1,20.174376,0.4,10,0.4,0,2
126,1,0,0.0,0.4,10,0.4,0,2
127,0,-1,-0.0,0.4,10,0.4,0,2
128,2,1,-6.5201416,0.44,11,0.44,0,2
129,0,-1,6.5201416,0.4,10,0.4,0,2
130,0,-1,-0.13550168,0.4,10,0.4,0,2
131,0,-1,-0.18968947,0.4,10,0.4,0,2
132,2,1,17.554182,0.48,12,0.48,0,2
133,0,-1,-0.0,0.48,12,0.48,0,2
134,0,-1,-22.258423,0.44,11,0.44,0,2
135,1,0,0.0,0.44,11,0.44,0,2
136,0,-1,-19.483187,0.4,10,0.4,0,2
137,0,-1,-22.427462,0.36,9,0.36,0,2
138,0,-1,-0.0,0.36,9,0.36,0,2
139,1,0,0.0,0.36,9,0.36,0,2
140,2,1,-5.828954,0.4,10,0.4,0,2
141,1,0,0.0,0.4,10,0.4,0,2
142,2,1,-6.5207767,0.44,11,0.44,0,2
143,0,-1,-0.0,0.44,11,0.44,0,2
144,1,0,0.0,0.44,11,0.44,0,2
145,1,0,0.0,0.44,11,0.44,0,2
146,2,1,-7.3917303,0.48,12,0.48,0,2
147,2,1,-8.498307,0.52,13,0.52,1,2
148,1,0,0.0,0.52,13,0.52,0,2
149,1,0,0.0,0.52,13,0.52,0,2
150,1,0,0.0,0.52,13,0.52,0,2
151,2,1,19.622519,0.56,14,0.56,0,2
152,2,1,-11.78691,0.6,15,0.6,0,2
