timestep,action,mapped_action,reward,resource_usage,element_count,budget_proximity,took_timestep,episode
1,0,-1,-0.0,0.16,4,0.16,0,0
2,2,1,-4.1406527,0.2,5,0.2,0,0
3,2,1,28.22638,0.24,6,0.24,0,0
4,1,0,0.0,0.24,6,0.24,0,0
5,2,1,-4.5163865,0.28,7,0.28,0,0
6,1,0,0.0,0.28,7,0.28,0,0
7,2,1,23.19499,0.32,8,0.32,0,0
8,2,1,15.120643,0.44,11,0.44,0,0
9,1,0,0.0,0.44,11,0.44,0,0
10,1,0,0.0,0.44,11,0.44,0,0
11,2,1,-7.391858,0.48,12,0.48,0,0
12,2,1,19.758776,0.52,13,0.52,0,0
13,0,-1,-19.758776,0.48,12,0.48,0,0
14,0,-1,-0.0,0.48,12,0.48,0,0
15,0,-1,-23.897566,0.44,11,0.44,0,0
16,2,1,23.897566,0.48,12,0.48,0,0
17,1,0,0.0,0.48,12,0.48,0,0
18,1,0,0.0,0.48,12,0.48,0,0
19,1,0,0.0,0.48,12,0.48,0,0
20,0,-1,-0.15401874,0.48,12,0.48,0,0
21,1,0,0.0,0.48,12,0.48,0,0
22,2,1,13.042493,0.56,14,0.56,0,0
23,1,0,0.0,0.56,14,0.56,0,0
24,0,-1,9.921978,0.52,13,0.52,0,0
25,0,-1,-0.0,0.52,13,0.52,0,0
26,0,-1,-19.544647,0.48,12,0.48,0,0
27,2,1,11.372195,0.56,14,0.56,1,0
28,1,0,0.0,0.56,14,0.56,0,0
29,2,1,-37.286327,0.72,18,0.72,0,0
30,0,-1,-14.830406,0.72,18,0.72,1,0
31,1,0,0.0,0.72,18,0.72,0,0
32,1,0,0.0,0.72,18,0.72,0,0
33,1,0,0.0,0.72,18,0.72,0,0
34,2,1,-43.87259,0.8,20,0.8,0,0
35,1,0,0.0,0.8,20,0.8,0,0
36,1,0,0.0,0.8,20,0.8,0,0
37,2,1,-346.63507,0.92,23,0.92,0,0
38,2,1,-599.9127,0.96,24,0.96,0,0
39,0,-1,-0.016730594,0.96,24,0.96,0,0
40,1,0,0.0,0.96,24,0.96,0,0
41,1,0,0.0,0.96,24,0.96,0,0
42,0,-1,-18.127874,0.96,24,0.96,0,0
43,0,-1,599.9127,0.92,23,0.92,0,0
44,0,-1,182.98526,0.88,22,0.88,0,0
45,0,-1,77.25154,0.84,21,0.84,0,0
46,0,-1,35.452747,0.8,20,0.8,0,0
47,1,0,0.0,0.8,20,0.8,0,0
48,0,-1,-14.950323,0.8,20,0.8,1,0
49,0,-1,12.950016,0.76,19,0.76,0,0
50,0,-1,-13.495171,0.76,19,0.76,0,0
51,1,0,0.0,0.76,19,0.76,0,0
52,1,0,0.0,0.76,19,0.76,0,0
53,1,0,0.0,0.76,19,0.76,0,0
54,1,0,0.0,0.76,19,0.76,0,0
55,2,1,-15.782445,0.8,20,0.8,0,0
56,1,0,0.0,0.8,20,0.8,0,0
57,0,-1,14.684364,0.76,19,0.76,0,0
58,2,1,-13.650127,0.8,20,0.8,0,0
59,2,1,-139.65582,0.88,22,0.88,0,0
60,2,1,-807.1248,0.96,24,0.96,0,0
61,2,1,24.406223,1.0,25,1.0,0,0
62,0,-1,-1000.0,0.0,0,0.0,0,0
63,1,0,0.0,0.16,4,0.16,0,1
64,1,0,0.0,0.16,4,0.16,0,1
65,1,0,0.0,0.16,4,0.16,0,1
66,1,0,0.0,0.16,4,0.16,0,1
67,1,0,0.0,0.16,4,0.16,0,1
68,2,1,-4.1407347,0.2,5,0.2,0,1
69,2,1,28.22638,0.24,6,0.24,0,1
70,1,0,0.0,0.24,6,0.24,0,1
71,2,1,-4.515744,0.28,7,0.28,0,1
72,1,0,0.0,0.28,7,0.28,0,1
73,0,-1,4.515744,0.24,6,0.24,0,1
74,1,0,0.0,0.24,6,0.24,0,1
75,2,1,23.123543,0.32,8,0.32,0,1
76,2,1,-5.2804456,0.36,9,0.36,0,1
77,1,0,0.0,0.36,9,0.36,1,1
78,2,1,20.267208,0.4,10,0.4,0,1
79,1,0,0.0,0.4,10,0.4,0,1
80,0,-1,-27.167313,0.4,10,0.4,0,1
81,2,1,12.287345,0.44,11,0.44,0,1
82,2,1,21.041882,0.48,12,0.48,0,1
83,1,0,0.0,0.48,12,0.48,1,1
84,1,0,0.0,0.48,12,0.48,0,1
85,0,-1,-12.526014,0.44,11,0.44,0,1
86,0,-1,-10.867564,0.4,10,0.4,0,1
87,0,-1,-17.849987,0.36,9,0.36,0,1
88,2,1,20.419083,0.4,10,0.4,0,1
89,0,-1,-22.69421,0.36,9,0.36,0,1
90,0,-1,-0.0,0.36,9,0.36,0,1
91,1,0,0.0,0.36,9,0.36,1,1
92,1,0,0.0,0.36,9,0.36,0,1
93,1,0,0.0,0.36,9,0.36,0,1
94,2,1,22.241634,0.4,10,0.4,0,1
95,2,1,25.000536,0.44,11,0.44,0,1
96,2,1,21.816307,0.48,12,0.48,0,1
97,2,1,11.76687,0.52,13,0.52,0,1
98,2,1,13.281745,0.56,14,0.56,0,1
99,1,0,0.0,0.56,14,0.56,0,1
100,2,1,19.285095,0.6,15,0.6,0,1
101,2,1,6.441381,0.64,16,0.64,1,1
102,2,1,1.2341831,0.68,17,0.68,0,1
103,0,-1,-13.306083,0.64,16,0.64,0,1
104,0,-1,-27.580696,0.64,16,0.64,0,1
105,2,1,8.610796,0.68,17,0.68,0,1
106,2,1,-66.388855,0.8,20,0.8,0,1
107,0,-1,21.285654,0.76,19,0.76,0,1
108,1,0,0.0,0.76,19,0.76,0,1
109,2,1,-177.82198,0.88,22,0.88,0,1
110,2,1,-181.92906,0.92,23,0.92,0,1
111,1,0,0.0,0.92,23,0.92,0,1
112,2,1,26.197433,1.0,25,1.0,0,1
113,1,0,-1000.0,0.0,0,0.0,0,1
114,1,0,0.0,0.16,4,0.16,0,2
115,0,-1,-0.0,0.16,4,0.16,0,2
116,2,1,-4.1406527,0.2,5,0.2,0,2
117,2,1,-4.278687,0.24,6,0.24,1,2
118,0,-1,-25.416443,0.2,5,0.2,0,2
119,2,1,28.1753,0.24,6,0.24,0,2
120,0,-1,-0.0,0.24,6,0.24,0,2
121,1,0,0.0,0.24,6,0.24,0,2
122,2,1,22.964579,0.32,8,0.32,0,2
123,2,1,25.81898,0.36,9,0.36,0,2
124,2,1,25.286272,0.4,10,0.4,0,2
125,2,1,15.222726,0.48,12,0.48,0,2
126,2,1,20.792362,0.52,13,0.52,0,2
127,2,1,7.910116,0.6,15,0.6,0,2
128,2,1,13.358355,0.64,16,0.64,0,2
129,2,1,-40.417484,0.76,19,0.76,0,2
130,2,1,-25.272629,0.8,20,0.8,1,2
131,1,0,0.0,0.8,20,0.8,0,2
132,2,1,-33.666695,0.84,21,0.84,1,2
133,1,0,0.0,0.84,21,0.84,0,2
134,1,0,0.0,0.84,21,0.84,1,2
135,0,-1,-16.025415,0.84,21,0.84,0,2
136,0,-1,-10.7572155,0.84,21,0.84,0,2
137,2,1,-285.04004,0.92,23,0.92,0,2
138,2,1,-598.48315,0.96,24,0.96,0,2
139,1,0,0.0,0.96,24,0.96,0,2
140,1,0,0.0,0.96,24,0.96,0,2
141,1,0,0.0,0.96,24,0.96,0,2
142,2,1,-1000.0,0.0,0,0.0,0,2
143,2,1,-4.1407347,0.2,5,0.2,0,3
144,0,-1,4.1407347,0.16,4,0.16,0,3
145,0,-1,-0.0,0.16,4,0.16,0,3
146,0,-1,-0.0,0.16,4,0.16,0,3
147,0,-1,-0.0,0.16,4,0.16,0,3
148,0,-1,-0.0,0.16,4,0.16,0,3
149,2,1,28.364332,0.2,5,0.2,0,3
150,0,-1,-28.364332,0.16,4,0.16,0,3
151,2,1,28.346605,0.2,5,0.2,0,3
152,1,0,0.0,0.2,5,0.2,0,3
153,0,-1,-28.346605,0.16,4,0.16,0,3
154,2,1,28.364332,0.2,5,0.2,0,3
155,0,-1,-28.364332,0.16,4,0.16,0,3
156,2,1,-4.1406527,0.2,5,0.2,0,3
157,1,0,0.0,0.2,5,0.2,0,3
158,2,1,-4.2792473,0.24,6,0.24,0,3
159,0,-1,-0.0,0.24,6,0.24,0,3
160,0,-1,-0.0,0.24,6,0.24,0,3
161,2,1,27.971514,0.28,7,0.28,0,3
162,2,1,16.805927,0.4,10,0.4,1,3
163,0,-1,-25.400425,0.36,9,0.36,0,3
164,0,-1,-27.156118,0.32,8,0.32,0,3
165,1,0,0.0,0.32,8,0.32,0,3
166,1,0,0.0,0.32,8,0.32,0,3
167,0,-1,-11.052183,0.28,7,0.28,0,3
168,0,-1,-28.024529,0.24,6,0.24,1,3
169,2,1,27.840223,0.28,7,0.28,0,3
170,1,0,0.0,0.28,7,0.28,0,3
171,0,-1,-27.840223,0.24,6,0.24,0,3
172,2,1,17.838003,0.36,9,0.36,0,3
173,2,1,18.877264,0.4,10,0.4,0,3
174,1,0,0.0,0.4,10,0.4,0,3
175,2,1,12.066602,0.48,12,0.48,0,3
176,1,0,0.0,0.48,12,0.48,0,3
177,1,0,0.0,0.48,12,0.48,0,3
178,0,-1,-0.29528522,0.48,12,0.48,0,3
179,0,-1,-0.34199557,0.48,12,0.48,0,3
180,1,0,0.0,0.48,12,0.48,0,3
181,1,0,0.0,0.48,12,0.48,0,3
182,2,1,15.949873,0.52,13,0.52,1,3
183,0,-1,-30.987299,0.52,13,0.52,0,3
184,0,-1,-10.920158,0.48,12,0.48,0,3
185,2,1,-21.627432,0.64,16,0.64,0,3
186,0,-1,-35.48667,0.68,17,0.68,0,3
187,0,-1,-0.0147922505,0.64,16,0.64,0,3
188,0,-1,-10.118624,0.6,15,0.6,0,3
189,0,-1,-38.432053,0.64,16,0.64,0,3
190,2,1,14.59998,0.68,17,0.68,0,3
191,1,0,0.0,0.68,17,0.68,0,3
192,1,0,0.0,0.68,17,0.68,0,3
193,1,0,0.0,0.68,17,0.68,0,3
194,0,-1,-0.0,0.68,17,0.68,0,3
195,0,-1,-0.0,0.68,17,0.68,0,3
196,0,-1,-0.00031965435,0.68,17,0.68,0,3
197,0,-1,-2.8222094,0.64,16,0.64,0,3
198,1,0,0.0,0.64,16,0.64,0,3
199,0,-1,-7.954175,0.6,15,0.6,0,3
200,0,-1,-0.29668206,0.6,15,0.6,0,3
201,2,1,4.996796,0.64,16,0.64,0,3
202,2,1,-45.91069,0.76,19,0.76,0,3
203,2,1,-192.16922,0.88,22,0.88,0,3
204,1,0,0.0,0.88,22,0.88,0,3
205,0,-1,-0.0,0.88,22,0.88,1,3
206,2,1,-805.297,0.96,24,0.96,0,3
207,0,-1,-30.367216,0.96,24,0.96,0,3
208,2,1,-1000.0,0.0,0,0.0,0,3
209,0,-1,-0.0,0.16,4,0.16,0,4
210,1,0,0.0,0.16,4,0.16,0,4
211,1,0,0.0,0.16,4,0.16,0,4
212,0,-1,-0.0,0.16,4,0.16,0,4
213,2,1,-4.1407347,0.2,5,0.2,0,4
214,0,-1,4.1407347,0.16,4,0.16,0,4
215,0,-1,-0.0,0.16,4,0.16,0,4
216,1,0,0.0,0.16,4,0.16,0,4
217,0,-1,-0.0,0.16,4,0.16,0,4
218,1,0,0.0,0.16,4,0.16,0,4
219,0,-1,-0.0,0.16,4,0.16,0,4
220,2,1,-4.1407347,0.2,5,0.2,0,4
221,0,-1,4.1407347,0.16,4,0.16,0,4
222,1,0,0.0,0.16,4,0.16,0,4
223,1,0,0.0,0.16,4,0.16,0,4
224,1,0,0.0,0.16,4,0.16,0,4
225,2,1,-4.1407347,0.2,5,0.2,0,4
226,2,1,-4.278605,0.24,6,0.24,1,4
227,2,1,22.964579,0.32,8,0.32,0,4
228,1,0,0.0,0.32,8,0.32,0,4
229,0,-1,-13.943419,0.28,7,0.28,0,4
230,0,-1,-19.583185,0.24,6,0.24,0,4
231,2,1,23.108807,0.32,8,0.32,1,4
232,0,-1,-27.392025,0.28,7,0.28,0,4
233,1,0,0.0,0.28,7,0.28,0,4
234,2,1,18.307608,0.32,8,0.32,0,4
235,2,1,21.457954,0.4,10,0.4,0,4
236,0,-1,-0.10182723,0.4,10,0.4,0,4
237,2,1,17.31315,0.48,12,0.48,1,4
238,2,1,-0.43532887,0.6,15,0.6,0,4
239,1,0,0.0,0.6,15,0.6,1,4
240,0,-1,-0.0,0.6,15,0.6,0,4
241,1,0,0.0,0.6,15,0.6,0,4
242,0,-1,-0.0,0.6,15,0.6,0,4
243,1,0,0.0,0.6,15,0.6,0,4
244,0,-1,-0.0,0.6,15,0.6,0,4
245,1,0,0.0,0.6,15,0.6,0,4
246,1,0,0.0,0.6,15,0.6,0,4
247,2,1,-1.7616475,0.68,17,0.68,0,4
248,2,1,-26.507002,0.76,19,0.76,0,4
249,2,1,-80.01822,0.84,21,0.84,0,4
250,1,0,0.0,0.84,21,0.84,0,4
251,2,1,-76.828735,0.88,22,0.88,0,4
252,2,1,-180.90506,0.92,23,0.92,0,4
253,2,1,-598.54205,0.96,24,0.96,0,4
254,2,1,-1000.0,0.0,0,0.0,0,4
255,1,0,0.0,0.16,4,0.16,0,5
256,1,0,0.0,0.16,4,0.16,0,5
257,1,0,0.0,0.16,4,0.16,0,5
258,0,-1,-0.0,0.16,4,0.16,0,5
259,2,1,28.364332,0.2,5,0.2,0,5
